#, Max. MW, RT [min], Area, Max. m/z
255, 424.1378, 1.71, 89403.9, 423.1305
256, 380.1115, 1.71, 229068.2, 379.1042
257, 510.1790, 1.71, 341470.7, 509.1717
258, 191.0614, 1.71, 23850.8, 190.0541
259, 418.1485, 1.72, 191899.4, 417.1413
260, 447.0849, 1.73, 119997.8, 446.0777
261, 470.1231, 1.73, 53419.8, 469.1159
262, 623.2643, 1.74, 19206.3, 622.2571
263, 344.1114, 1.74, 99745.5, 343.1042
264, 595.1498, 1.74, 18766.2, 594.1425
265, 292.0220, 1.77, 41684.1, 291.0147
266, 586.1345, 1.77, 41879.4, 585.1272
267, 1162.2680, 1.79, 8998.2, 1161.2607
268, 910.1442, 1.80, 27402.1, 909.1369
269, 941.0775, 1.80, 18383.1, 940.0702
270, 645.0204, 1.81, 33422.6, 644.0131
271, 630.0643, 1.81, 40892.0, 629.0570
272, 150.0161, 1.81, 3018631.3, 149.0089
273, 295.5271, 1.81, 10014.3, 294.5199
274, 614.0907, 1.81, 166220.4, 613.0834
275, 1477.0997, 1.81, 22021.0, 294.4127
276, 926.1166, 1.81, 17525.9, 925.1093
277, 1477.4792, 1.81, 18723.6, 294.4886
278, 593.0737, 1.81, 13657.5, 295.5296
279, 592.1091, 1.81, 1917722.9, 591.1019
280, 296.3848, 1.81, 27055.1, 295.3775
281, 1478.7164, 1.81, 40385.8, 294.9324
282, 889.9503, 1.81, 29484.8, 295.9777
283, 296.0533, 1.81, 16019469.0, 295.0460
284, 394.0243, 1.81, 106320.7, 393.0170
285, 296.4491, 1.81, 169534.8, 295.4418
286, 164.0470, 1.82, 3224276.3, 163.0397
287, 980.3227, 1.82, 160841.3, 979.3154
288, 702.2771, 1.85, 35671.8, 701.2698
289, 846.3207, 1.85, 113032.1, 845.3134
290, 130.0266, 1.86, 91207.5, 129.0193
291, 452.2271, 1.86, 127207.2, 451.2198
292, 496.2533, 1.86, 41900.9, 495.2460
293, 596.2705, 1.86, 112573.1, 595.2633
294, 874.2009, 1.89, 11918.2, 873.1936
295, 294.1318, 1.92, 554701.5, 293.1245
296, 645.1510, 1.92, 53051.7, 644.1437
297, 326.1006, 1.92, 813456.5, 325.0933
298, 620.2351, 1.93, 32613.9, 619.2278
299, 470.2016, 1.94, 62238.3, 469.1943
300, 527.6911, 1.95, 25926.9, 175.2251
301, 132.0786, 1.95, 107021.1, 131.0713
302, 352.1379, 1.95, 43733.9, 351.1306
303, 705.0359, 1.95, 134555.1, 175.2517
304, 176.2049, 1.95, 163521.2, 175.1976
305, 176.0681, 1.95, 19940832.0, 175.0608
306, 502.1705, 1.95, 60341.4, 501.1632
307, 158.0577, 1.95, 329724.3, 157.0505
308, 528.0972, 1.96, 142230.5, 175.3489
309, 405.0494, 1.96, 77992.8, 404.0421
310, 652.2043, 1.96, 34683.6, 651.1970
311, 374.1197, 1.96, 114879.1, 373.1124
312, 810.2777, 1.97, 17095.9, 809.2705
313, 726.3356, 1.97, 17803.9, 725.3283
314, 324.1425, 1.99, 88694.3, 323.1352
315, 578.1452, 2.08, 588534.7, 577.1380
316, 324.0309, 2.08, 34625.5, 323.0236
317, 294.1318, 2.14, 396017.5, 293.1246
318, 234.0739, 2.17, 69182.3, 233.0666
319, 392.1326, 2.17, 43070.4, 391.1254
320, 162.0891, 2.17, 152967.7, 161.0818
321, 570.1971, 2.18, 51539.3, 569.1899
322, 526.1707, 2.18, 175693.6, 525.1634
323, 554.1658, 2.18, 120639.0, 553.1586
324, 436.1382, 2.18, 567822.8, 435.1309
325, 472.1154, 2.18, 117380.0, 471.1081
326, 454.1620, 2.19, 28579.9, 453.1547
327, 383.1223, 2.19, 104379.5, 382.1151
328, 508.2173, 2.19, 81923.0, 507.2100
329, 464.1908, 2.19, 194834.6, 463.1835
330, 178.0261, 2.21, 96373.1, 177.0188
331, 470.2014, 2.21, 92839.2, 469.1941
332, 426.1750, 2.21, 263118.8, 425.1678
333, 762.2055, 2.22, 35984.5, 761.1982
334, 650.1149, 2.25, 156327.7, 651.1238
335, 674.1124, 2.25, 16289.7, 673.1051
336, 194.0579, 2.26, 885538.5, 193.0506
337, 326.0645, 2.26, 4198291.0, 325.0572
338, 438.1310, 2.26, 51826.3, 437.1237
339, 150.0165, 2.27, 136750.5, 149.0092
340, 358.0909, 2.28, 58432.9, 357.0837
341, 180.0423, 2.29, 373043.5, 179.0350
342, 136.0524, 2.29, 84195.5, 135.0452
343, 402.0962, 2.30, 31845.9, 401.0889
344, 290.0432, 2.30, 50308.1, 289.0360
345, 326.1008, 2.30, 219300.8, 325.0935
346, 428.1894, 2.30, 88357.4, 427.1821
347, 361.1167, 2.33, 78170.1, 360.1095
348, 432.1642, 2.34, 27044.2, 431.1569
349, 586.2505, 2.34, 53066.4, 585.2432
350, 166.0265, 2.35, 450881.8, 165.0192
351, 356.1115, 2.37, 256787.3, 355.1042
352, 316.1163, 2.40, 134989.4, 315.1090
353, 486.1868, 2.41, 224161.5, 485.1796
354, 260.0798, 2.41, 45268.1, 259.0725
355, 290.0792, 2.44, 1198801.3, 289.0719
356, 380.1116, 2.44, 95899.8, 379.1043
357, 548.2125, 2.45, 58846.1, 547.2052
358, 424.1956, 2.45, 219290.8, 423.1883
359, 490.1699, 2.45, 27465.6, 489.1626
360, 438.1305, 2.46, 249526.3, 437.1232
361, 520.1814, 2.46, 165375.2, 519.1741
362, 536.2123, 2.46, 115813.9, 535.2050
363, 448.1592, 2.46, 1585583.4, 447.1520
364, 492.1857, 2.46, 502454.9, 491.1785
365, 454.1271, 2.46, 64595.9, 453.1199
366, 432.2006, 2.48, 678473.9, 431.1933
367, 440.1903, 2.49, 33318.9, 439.1830
368, 328.1161, 2.49, 148628.9, 327.1088
369, 242.1266, 2.51, 70069.0, 241.1193
370, 522.2122, 2.52, 258402.4, 521.2049
371, 672.2659, 2.52, 18172.5, 671.2587
372, 640.2395, 2.52, 38346.8, 639.2322
373, 628.2390, 2.52, 115755.4, 627.2317
374, 774.3199, 2.52, 113394.8, 773.3127
375, 450.1176, 2.53, 249290.1, 449.1103
376, 866.2110, 2.53, 225479.9, 865.2037
377, 608.2707, 2.55, 193600.6, 607.2634
378, 324.1325, 2.55, 64301.1, 323.1252
379, 554.2157, 2.55, 77004.7, 553.2084
380, 636.2662, 2.55, 71854.9, 635.2590
381, 564.2443, 2.55, 381503.0, 563.2370
