#, Max. MW, RT [min], Area, Max. m/z
184, 1871.7123, 1.25, 68968.4, 622.8968
185, 640.0909, 1.25, 66140.7, 639.0836
186, 410.0192, 1.25, 321035.8, 409.0119
187, 722.0717, 1.25, 24633.0, 721.0644
188, 1202.2360, 1.25, 104181.4, 1201.2287
189, 888.1736, 1.25, 118553.0, 887.1663
190, 890.1899, 1.25, 990902.2, 889.1827
191, 462.0650, 1.26, 57394.1, 461.0577
192, 578.1426, 1.26, 692609.4, 577.1353
193, 676.1112, 1.26, 11092.0, 675.1039
194, 654.1455, 1.27, 60680.6, 653.1382
195, 754.3256, 1.27, 51380.2, 753.3183
196, 342.0943, 1.28, 49544.7, 341.0870
197, 904.3205, 1.28, 183903.1, 903.3133
198, 564.0785, 1.28, 60622.3, 563.0712
199, 638.2786, 1.28, 62750.5, 637.2713
200, 710.2995, 1.29, 11848.3, 709.2923
201, 252.0305, 1.29, 79548.9, 251.0232
202, 257.9835, 1.30, 239312.2, 256.9762
203, 147.0321, 1.30, 94396.1, 146.0248
204, 207.0532, 1.31, 541074.4, 206.0459
205, 492.1479, 1.31, 37554.2, 491.1406
206, 346.1267, 1.32, 40552.4, 345.1194
207, 603.0892, 1.32, 38522.0, 602.0819
208, 617.1153, 1.32, 3940.5, 616.1080
209, 291.0414, 1.33, 162111.8, 290.0342
210, 462.1383, 1.35, 61596.1, 461.1310
211, 532.1073, 1.36, 103031.0, 531.1000
212, 158.0579, 1.36, 117824.9, 157.0506
213, 220.0584, 1.37, 2930270.3, 219.0511
214, 174.0164, 1.38, 385721.4, 173.0092
215, 488.1529, 1.39, 29507.9, 487.1456
216, 558.3743, 1.40, 40082.0, 557.3670
217, 584.3539, 1.41, 72920.1, 583.3466
218, 182.0580, 1.41, 291574.7, 181.0507
219, 485.1109, 1.41, 106916.0, 484.1036
220, 690.1578, 1.42, 29601.3, 689.1506
221, 320.1046, 1.44, 65197.7, 319.0973
222, 576.2424, 1.45, 195136.6, 575.2351
223, 301.1164, 1.45, 148527.9, 300.1092
224, 616.1793, 1.45, 34962.9, 615.1721
225, 542.1716, 1.46, 72667.4, 541.1644
226, 480.1771, 1.46, 33244.2, 479.1699
227, 444.2000, 1.46, 2566373.3, 443.1927
228, 888.3987, 1.46, 254072.1, 887.3914
229, 223.0844, 1.46, 44662.3, 222.0771
230, 415.1119, 1.48, 35143.9, 414.1046
231, 578.1428, 1.48, 153094.4, 577.1355
232, 414.1741, 1.48, 133199.3, 413.1668
233, 174.0529, 1.50, 177305.8, 173.0456
234, 330.0955, 1.50, 55417.0, 329.0882
235, 367.1385, 1.51, 55000.8, 366.1313
236, 481.1792, 1.52, 5275.3, 481.1690
237, 562.2263, 1.53, 30674.9, 561.2190
238, 162.0892, 1.53, 358148.9, 161.0819
239, 458.1789, 1.54, 52911.1, 457.1716
240, 202.0476, 1.57, 59735.5, 201.0403
241, 145.0528, 1.57, 116398.1, 144.0455
242, 189.0426, 1.57, 182279.1, 188.0353
243, 866.2052, 1.57, 425080.0, 865.1979
244, 233.0900, 1.57, 104370.6, 232.0828
245, 572.0950, 1.58, 12624.5, 571.0877
246, 686.1308, 1.58, 63146.3, 685.1235
247, 370.0362, 1.58, 84318.1, 369.0289
248, 758.1850, 1.60, 10556.1, 757.1778
249, 286.1055, 1.62, 126953.0, 285.0982
250, 1154.2674, 1.63, 56333.3, 1153.2601
251, 616.1791, 1.65, 56375.8, 615.1718
252, 138.0318, 1.65, 67383.8, 137.0245
253, 300.0846, 1.65, 312421.8, 299.0773
254, 366.1427, 1.65, 36531.3, 365.1354
255, 590.1636, 1.68, 32773.7, 589.1563
256, 428.2639, 1.69, 94061.3, 427.2567
257, 466.1113, 1.70, 95300.5, 465.1041
258, 424.1373, 1.70, 79943.6, 423.1300
