#, Max. MW, RT [min], Area, Max. m/z
568, 228.2088, 6.89, 110540.1, 227.2016
569, 312.1761, 7.01, 328712.2, 311.1688
570, 366.2537, 7.05, 67023.8, 365.2465
571, 134.0579, 7.12, 579353.1, 133.0506
572, 366.2537, 7.15, 101579.9, 365.2464
573, 376.2827, 7.15, 77466.0, 375.2754
574, 399.2408, 7.17, 51432.9, 398.2336
575, 256.2400, 7.38, 83094.4, 255.2328
576, 356.1655, 7.38, 385622.7, 355.1582
577, 310.1811, 7.42, 123962.1, 309.1738
578, 404.3140, 7.62, 80351.2, 403.3068
579, 410.3186, 7.82, 284259.8, 409.3113
580, 384.1969, 7.89, 106664.1, 383.1896
581, 284.2714, 7.89, 161074.9, 283.2641
582, 352.2589, 7.89, 33718.1, 351.2517
583, 326.1915, 7.89, 129524.1, 325.1843
584, 354.2079, 8.13, 60071.9, 353.2006
585, 326.1913, 8.38, 651581.6, 325.1840
586, 295.1894, 8.38, 21654.6, 294.1821
587, 294.1863, 8.52, 603713.2, 293.1790
588, 699.9177, 9.58, 181939.3, 698.9104
