#, Max. MW, RT [min], Area, Max. m/z
94, 394.0570, 0.90, 95557.8, 393.0498
95, 369.1062, 0.91, 454727.5, 368.0989
96, 324.1424, 0.91, 88939.8, 323.1351
97, 148.0370, 0.92, 734978.4, 147.0298
98, 380.1684, 0.92, 63448.4, 380.1564
99, 148.0734, 0.92, 682388.4, 147.0662
100, 658.0993, 0.92, 83999.5, 657.0920
101, 429.9610, 0.94, 66212.9, 428.9538
102, 178.0476, 0.94, 516072.3, 177.0403
103, 1567.8173, 0.94, 37819.3, 391.4574
104, 389.9896, 0.94, 354101.7, 388.9823
105, 392.0053, 0.94, 4891418.5, 390.9980
106, 408.0001, 0.94, 52212.3, 406.9928
107, 316.0796, 0.95, 996148.7, 315.0723
108, 434.1062, 0.95, 43642.1, 433.0989
109, 238.0511, 0.96, 259848.5, 237.0438
110, 827.1886, 0.96, 55696.8, 826.1813
111, 487.1325, 0.96, 128990.5, 487.1101
112, 435.1856, 0.97, 347149.0, 434.1783
113, 617.1163, 0.97, 1660749.4, 616.1090
114, 615.1005, 0.97, 321408.6, 614.0932
115, 533.1545, 0.97, 22187.1, 533.1514
116, 280.1158, 0.97, 331958.7, 279.1086
117, 474.1013, 0.99, 71174.0, 473.0940
118, 219.1105, 0.99, 141128.3, 218.1033
119, 606.1801, 0.99, 29830.3, 605.1729
120, 148.0734, 1.00, 1084097.3, 147.0661
121, 259.9988, 1.00, 80062.3, 258.9916
122, 231.0200, 1.02, 89830.8, 230.0127
123, 464.1896, 1.03, 109869.5, 463.1823
124, 289.1209, 1.03, 132767.1, 289.1102
125, 728.1997, 1.03, 72785.4, 727.1924
126, 162.0525, 1.04, 4295027.5, 161.0452
127, 478.1687, 1.04, 250415.9, 477.1614
128, 414.0864, 1.04, 138689.6, 413.0792
129, 434.1426, 1.04, 190217.0, 433.1353
130, 352.0929, 1.04, 110155.9, 351.0856
131, 496.1614, 1.04, 73996.9, 495.1542
132, 668.2076, 1.04, 27999.6, 667.2003
133, 316.1159, 1.05, 1122245.3, 315.1086
134, 632.2309, 1.05, 119111.9, 631.2237
135, 596.2312, 1.05, 51341.7, 595.2239
136, 154.0628, 1.05, 143335.9, 153.0556
137, 450.1737, 1.05, 81431.2, 449.1665
138, 490.1688, 1.05, 74000.6, 489.1615
139, 406.1479, 1.05, 64563.2, 405.1406
140, 198.0560, 1.05, 189570.7, 197.0487
141, 180.0454, 1.05, 471455.0, 179.0381
142, 154.0264, 1.08, 213144.9, 153.0191
143, 300.0846, 1.08, 118514.0, 299.0773
144, 132.0421, 1.11, 73864.3, 131.0348
145, 600.1114, 1.11, 96210.7, 599.1041
146, 284.0466, 1.12, 70851.0, 283.0393
147, 882.1981, 1.13, 57310.7, 881.1908
148, 372.1058, 1.13, 126573.2, 371.0985
149, 705.2049, 1.14, 15191.7, 704.1976
150, 404.1319, 1.15, 43341.4, 403.1246
151, 1170.2581, 1.16, 47841.9, 1169.2508
152, 376.0816, 1.18, 500757.7, 375.0743
153, 392.0051, 1.19, 678928.1, 390.9978
154, 162.0525, 1.19, 1607016.3, 161.0453
155, 162.0525, 1.20, 1638536.5, 161.0453
156, 220.0582, 1.20, 166120.7, 219.0509
157, 174.0162, 1.20, 109481.8, 173.0090
158, 1154.2652, 1.21, 50864.1, 1153.2579
159, 178.0261, 1.22, 1396896.4, 177.0188
160, 646.0774, 1.23, 157441.7, 645.0701
161, 974.0927, 1.23, 23079.3, 973.0854
162, 958.1178, 1.23, 17775.2, 957.1105
163, 672.1895, 1.23, 46661.7, 671.1822
164, 312.0481, 1.23, 12253615.0, 311.0408
165, 144.0421, 1.24, 513231.6, 143.0348
166, 989.0524, 1.24, 18052.5, 988.0451
167, 1562.2703, 1.24, 117431.3, 311.4468
168, 677.0069, 1.24, 17103.5, 675.9996
169, 622.7431, 1.24, 26471.6, 311.3822
170, 1466.3058, 1.24, 71841.8, 1465.2985
171, 150.0162, 1.24, 4869342.5, 149.0089
172, 310.0325, 1.24, 2715091.0, 309.0252
173, 410.0192, 1.24, 368213.3, 409.0119
174, 136.0523, 1.24, 361883.7, 135.0450
175, 622.9880, 1.24, 32983.3, 622.9841
